host,timestamp,metricType,value
HOST-115AF0E56D335A15,2025-04-26 14:04:00,CPU Usage %,0.7859700520833334
HOST-115AF0E56D335A15,2025-04-26 14:04:00,Disk Usage %,40.02727720472547
HOST-115AF0E56D335A15,2025-04-26 14:04:00,Memory Usage %,37.942138671875
HOST-115AF0E56D335A15,2025-04-26 14:04:00,readOps Usage %,0.08320852120717366
HOST-115AF0E56D335A15,2025-04-26 14:04:00,writeOps Usage %,6.157206402884589
HOST-115AF0E56D335A15,2025-04-26 14:05:00,CPU Usage %,1.0989786783854167
HOST-115AF0E56D335A15,2025-04-26 14:05:00,Disk Usage %,40.027597639295784
HOST-115AF0E56D335A15,2025-04-26 14:05:00,Memory Usage %,37.94180806477865
HOST-115AF0E56D335A15,2025-04-26 14:05:00,readOps Usage %,0.00833833652238051
HOST-115AF0E56D335A15,2025-04-26 14:05:00,writeOps Usage %,5.439235899183484
HOST-115AF0E56D335A15,2025-04-26 14:06:00,CPU Usage %,3.2817789713541665
HOST-115AF0E56D335A15,2025-04-26 14:06:00,Disk Usage %,40.02921676635742
HOST-115AF0E56D335A15,2025-04-26 14:06:00,Memory Usage %,37.95220438639323
HOST-115AF0E56D335A15,2025-04-26 14:06:00,readOps Usage %,0.008296827475229899
HOST-115AF0E56D335A15,2025-04-26 14:06:00,writeOps Usage %,5.510107556978862
HOST-115AF0E56D335A15,2025-04-26 14:07:00,CPU Usage %,0.75909423828125
HOST-115AF0E56D335A15,2025-04-26 14:07:00,Disk Usage %,40.02797402275933
HOST-115AF0E56D335A15,2025-04-26 14:07:00,Memory Usage %,37.994852701822914
HOST-115AF0E56D335A15,2025-04-26 14:07:00,readOps Usage %,0.31758445501327515
HOST-115AF0E56D335A15,2025-04-26 14:07:00,writeOps Usage %,5.225157525804307
HOST-115AF0E56D335A15,2025-04-26 14:08:00,CPU Usage %,0.8523966471354166
HOST-115AF0E56D335A15,2025-04-26 14:08:00,Disk Usage %,40.02560891045464
HOST-115AF0E56D335A15,2025-04-26 14:08:00,Memory Usage %,38.008809407552086
HOST-115AF0E56D335A15,2025-04-26 14:08:00,readOps Usage %,0.191327432791392
HOST-115AF0E56D335A15,2025-04-26 14:08:00,writeOps Usage %,5.555296394560073
HOST-115AF0E56D335A15,2025-04-26 14:09:00,CPU Usage %,1.0411275227864583
HOST-115AF0E56D335A15,2025-04-26 14:09:00,Disk Usage %,40.0265007019043
HOST-115AF0E56D335A15,2025-04-26 14:09:00,Memory Usage %,38.01855977376302
HOST-115AF0E56D335A15,2025-04-26 14:09:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:09:00,writeOps Usage %,5.271890481313069
HOST-115AF0E56D335A15,2025-04-26 14:10:00,CPU Usage %,0.7386576334635416
HOST-115AF0E56D335A15,2025-04-26 14:10:00,Disk Usage %,40.02693303426107
HOST-115AF0E56D335A15,2025-04-26 14:10:00,Memory Usage %,38.02667236328125
HOST-115AF0E56D335A15,2025-04-26 14:10:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:10:00,writeOps Usage %,6.1711006959279375
HOST-115AF0E56D335A15,2025-04-26 14:11:00,CPU Usage %,0.9350077311197916
HOST-115AF0E56D335A15,2025-04-26 14:11:00,Disk Usage %,40.028694576687286
HOST-115AF0E56D335A15,2025-04-26 14:11:00,Memory Usage %,37.99378967285156
HOST-115AF0E56D335A15,2025-04-26 14:11:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:11:00,writeOps Usage %,5.9026172161102295
HOST-115AF0E56D335A15,2025-04-26 14:12:00,CPU Usage %,1.126373291015625
HOST-115AF0E56D335A15,2025-04-26 14:12:00,Disk Usage %,40.028204600016274
HOST-115AF0E56D335A15,2025-04-26 14:12:00,Memory Usage %,37.93189493815104
HOST-115AF0E56D335A15,2025-04-26 14:12:00,readOps Usage %,0.3508979876836141
HOST-115AF0E56D335A15,2025-04-26 14:12:00,writeOps Usage %,4.65547870265113
HOST-115AF0E56D335A15,2025-04-26 14:13:00,CPU Usage %,0.7604268391927084
HOST-115AF0E56D335A15,2025-04-26 14:13:00,Disk Usage %,40.02590221828885
HOST-115AF0E56D335A15,2025-04-26 14:13:00,Memory Usage %,37.94306945800781
HOST-115AF0E56D335A15,2025-04-26 14:13:00,readOps Usage %,0.08448229233423869
HOST-115AF0E56D335A15,2025-04-26 14:13:00,writeOps Usage %,5.5985731681187945
HOST-115AF0E56D335A15,2025-04-26 14:14:00,CPU Usage %,0.8059488932291666
HOST-115AF0E56D335A15,2025-04-26 14:14:00,Disk Usage %,40.02679740058051
HOST-115AF0E56D335A15,2025-04-26 14:14:00,Memory Usage %,37.93663533528646
HOST-115AF0E56D335A15,2025-04-26 14:14:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:14:00,writeOps Usage %,5.964052279790242
HOST-115AF0E56D335A15,2025-04-26 14:15:00,CPU Usage %,1.1618550618489583
HOST-115AF0E56D335A15,2025-04-26 14:15:00,Disk Usage %,40.027207692464195
HOST-115AF0E56D335A15,2025-04-26 14:15:00,Memory Usage %,37.93781534830729
HOST-115AF0E56D335A15,2025-04-26 14:15:00,readOps Usage %,0.008313381423552832
HOST-115AF0E56D335A15,2025-04-26 14:15:00,writeOps Usage %,6.018620444668664
HOST-115AF0E56D335A15,2025-04-26 14:16:00,CPU Usage %,3.4203592936197915
HOST-115AF0E56D335A15,2025-04-26 14:16:00,Disk Usage %,40.028938717312286
HOST-115AF0E56D335A15,2025-04-26 14:16:00,Memory Usage %,37.93617248535156
HOST-115AF0E56D335A15,2025-04-26 14:16:00,readOps Usage %,0.317492147286733
HOST-115AF0E56D335A15,2025-04-26 14:16:00,writeOps Usage %,6.1590028868781195
HOST-115AF0E56D335A15,2025-04-26 14:17:00,CPU Usage %,0.7185262044270834
HOST-115AF0E56D335A15,2025-04-26 14:17:00,Disk Usage %,40.028492821587456
HOST-115AF0E56D335A15,2025-04-26 14:17:00,Memory Usage %,37.94957478841146
HOST-115AF0E56D335A15,2025-04-26 14:17:00,readOps Usage %,0.3001400828361511
HOST-115AF0E56D335A15,2025-04-26 14:17:00,writeOps Usage %,5.527458727359772
HOST-115AF0E56D335A15,2025-04-26 14:18:00,CPU Usage %,0.87054443359375
HOST-115AF0E56D335A15,2025-04-26 14:18:00,Disk Usage %,40.026131100124786
HOST-115AF0E56D335A15,2025-04-26 14:18:00,Memory Usage %,37.94960021972656
HOST-115AF0E56D335A15,2025-04-26 14:18:00,readOps Usage %,0.0166950486600399
HOST-115AF0E56D335A15,2025-04-26 14:18:00,writeOps Usage %,4.715323388576508
HOST-115AF0E56D335A15,2025-04-26 14:19:00,CPU Usage %,0.7444254557291666
HOST-115AF0E56D335A15,2025-04-26 14:19:00,Disk Usage %,40.02701102362739
HOST-115AF0E56D335A15,2025-04-26 14:19:00,Memory Usage %,37.9459482828776
HOST-115AF0E56D335A15,2025-04-26 14:19:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:19:00,writeOps Usage %,4.873199621836345
HOST-115AF0E56D335A15,2025-04-26 14:20:00,CPU Usage %,0.738311767578125
HOST-115AF0E56D335A15,2025-04-26 14:20:00,Disk Usage %,40.027414533827034
HOST-115AF0E56D335A15,2025-04-26 14:20:00,Memory Usage %,37.96429443359375
HOST-115AF0E56D335A15,2025-04-26 14:20:00,readOps Usage %,0.083575705687205
HOST-115AF0E56D335A15,2025-04-26 14:20:00,writeOps Usage %,5.574497222900391
HOST-115AF0E56D335A15,2025-04-26 14:21:00,CPU Usage %,2.8107198079427085
HOST-115AF0E56D335A15,2025-04-26 14:21:00,Disk Usage %,40.029221852620445
HOST-115AF0E56D335A15,2025-04-26 14:21:00,Memory Usage %,37.96508280436198
HOST-115AF0E56D335A15,2025-04-26 14:21:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:21:00,writeOps Usage %,54.87422286139594
HOST-115AF0E56D335A15,2025-04-26 14:22:00,CPU Usage %,0.8669942220052084
HOST-115AF0E56D335A15,2025-04-26 14:22:00,Disk Usage %,40.029182857937286
HOST-115AF0E56D335A15,2025-04-26 14:22:00,Memory Usage %,38.01496887207031
HOST-115AF0E56D335A15,2025-04-26 14:22:00,readOps Usage %,0.29149146874745685
HOST-115AF0E56D335A15,2025-04-26 14:22:00,writeOps Usage %,5.9737341668870725
HOST-115AF0E56D335A15,2025-04-26 14:23:00,CPU Usage %,0.679412841796875
HOST-115AF0E56D335A15,2025-04-26 14:23:00,Disk Usage %,40.026670244005
HOST-115AF0E56D335A15,2025-04-26 14:23:00,Memory Usage %,38.03984578450521
HOST-115AF0E56D335A15,2025-04-26 14:23:00,readOps Usage %,0.09157426158587138
HOST-115AF0E56D335A15,2025-04-26 14:23:00,writeOps Usage %,4.335922082265218
HOST-115AF0E56D335A15,2025-04-26 14:24:00,CPU Usage %,1.145843505859375
HOST-115AF0E56D335A15,2025-04-26 14:24:00,Disk Usage %,40.02670754326714
HOST-115AF0E56D335A15,2025-04-26 14:24:00,Memory Usage %,38.0274403889974
HOST-115AF0E56D335A15,2025-04-26 14:24:00,readOps Usage %,0.016643366465965908
HOST-115AF0E56D335A15,2025-04-26 14:24:00,writeOps Usage %,6.1955706808302144
HOST-115AF0E56D335A15,2025-04-26 14:25:00,CPU Usage %,1.0587870279947917
HOST-115AF0E56D335A15,2025-04-26 14:25:00,Disk Usage %,40.02713987562391
HOST-115AF0E56D335A15,2025-04-26 14:25:00,Memory Usage %,38.04045104980469
HOST-115AF0E56D335A15,2025-04-26 14:25:00,readOps Usage %,0.058344180385271706
HOST-115AF0E56D335A15,2025-04-26 14:25:00,writeOps Usage %,5.610501289367676
HOST-115AF0E56D335A15,2025-04-26 14:26:00,CPU Usage %,3.4870503743489585
HOST-115AF0E56D335A15,2025-04-26 14:26:00,Disk Usage %,40.02892515394422
HOST-115AF0E56D335A15,2025-04-26 14:26:00,Memory Usage %,38.11779276529948
HOST-115AF0E56D335A15,2025-04-26 14:26:00,readOps Usage %,0.20834906895955405
HOST-115AF0E56D335A15,2025-04-26 14:26:00,writeOps Usage %,7.619751400417751
HOST-115AF0E56D335A15,2025-04-26 14:27:00,CPU Usage %,0.7691243489583334
HOST-115AF0E56D335A15,2025-04-26 14:27:00,Disk Usage %,40.0284046596951
HOST-115AF0E56D335A15,2025-04-26 14:27:00,Memory Usage %,38.09465026855469
HOST-115AF0E56D335A15,2025-04-26 14:27:00,readOps Usage %,0.7639042536417643
HOST-115AF0E56D335A15,2025-04-26 14:27:00,writeOps Usage %,6.723596784803603
HOST-115AF0E56D335A15,2025-04-26 14:28:00,CPU Usage %,1.0244547526041667
HOST-115AF0E56D335A15,2025-04-26 14:28:00,Disk Usage %,40.026507483588325
HOST-115AF0E56D335A15,2025-04-26 14:28:00,Memory Usage %,38.036590576171875
HOST-115AF0E56D335A15,2025-04-26 14:28:00,readOps Usage %,0.14987696210543314
HOST-115AF0E56D335A15,2025-04-26 14:28:00,writeOps Usage %,5.096286402808295
HOST-115AF0E56D335A15,2025-04-26 14:29:00,CPU Usage %,1.2228291829427083
HOST-115AF0E56D335A15,2025-04-26 14:29:00,Disk Usage %,40.03103595309787
HOST-115AF0E56D335A15,2025-04-26 14:29:00,Memory Usage %,38.012491861979164
HOST-115AF0E56D335A15,2025-04-26 14:29:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:29:00,writeOps Usage %,6.243988778856065
HOST-115AF0E56D335A15,2025-04-26 14:30:00,CPU Usage %,1.660858154296875
HOST-115AF0E56D335A15,2025-04-26 14:30:00,Disk Usage %,40.03146828545464
HOST-115AF0E56D335A15,2025-04-26 14:30:00,Memory Usage %,38.001617431640625
HOST-115AF0E56D335A15,2025-04-26 14:30:00,readOps Usage %,0.8398190339406332
HOST-115AF0E56D335A15,2025-04-26 14:30:00,writeOps Usage %,6.901484065585667
HOST-115AF0E56D335A15,2025-04-26 14:31:00,CPU Usage %,1.280731201171875
HOST-115AF0E56D335A15,2025-04-26 14:31:00,Disk Usage %,40.03341462877062
HOST-115AF0E56D335A15,2025-04-26 14:31:00,Memory Usage %,38.0147705078125
HOST-115AF0E56D335A15,2025-04-26 14:31:00,readOps Usage %,0.308179239432017
HOST-115AF0E56D335A15,2025-04-26 14:31:00,writeOps Usage %,12.933495044708252
HOST-115AF0E56D335A15,2025-04-26 14:32:00,CPU Usage %,1.3929239908854167
HOST-115AF0E56D335A15,2025-04-26 14:32:00,Disk Usage %,40.03297551472982
HOST-115AF0E56D335A15,2025-04-26 14:32:00,Memory Usage %,38.037078857421875
HOST-115AF0E56D335A15,2025-04-26 14:32:00,readOps Usage %,0.3070806662241618
HOST-115AF0E56D335A15,2025-04-26 14:32:00,writeOps Usage %,6.226740042368571
HOST-115AF0E56D335A15,2025-04-26 14:33:00,CPU Usage %,0.8861185709635416
HOST-115AF0E56D335A15,2025-04-26 14:33:00,Disk Usage %,40.03063413831922
HOST-115AF0E56D335A15,2025-04-26 14:33:00,Memory Usage %,38.033223470052086
HOST-115AF0E56D335A15,2025-04-26 14:33:00,readOps Usage %,0.11531672502557437
HOST-115AF0E56D335A15,2025-04-26 14:33:00,writeOps Usage %,5.25060960981581
HOST-115AF0E56D335A15,2025-04-26 14:34:00,CPU Usage %,1.9157307942708333
HOST-115AF0E56D335A15,2025-04-26 14:34:00,Disk Usage %,40.0316039191352
HOST-115AF0E56D335A15,2025-04-26 14:34:00,Memory Usage %,37.43196105957031
HOST-115AF0E56D335A15,2025-04-26 14:34:00,readOps Usage %,0.1002004047234853
HOST-115AF0E56D335A15,2025-04-26 14:34:00,writeOps Usage %,8.950463930765787
HOST-115AF0E56D335A15,2025-04-26 14:35:00,CPU Usage %,1.6891072591145833
HOST-115AF0E56D335A15,2025-04-26 14:35:00,Disk Usage %,40.03212229410807
HOST-115AF0E56D335A15,2025-04-26 14:35:00,Memory Usage %,37.056681315104164
HOST-115AF0E56D335A15,2025-04-26 14:35:00,readOps Usage %,0.038870658311578966
HOST-115AF0E56D335A15,2025-04-26 14:35:00,writeOps Usage %,5.377217557695176
HOST-115AF0E56D335A15,2025-04-26 14:36:00,CPU Usage %,3.0405985514322915
HOST-115AF0E56D335A15,2025-04-26 14:36:00,Disk Usage %,40.03389316134982
HOST-115AF0E56D335A15,2025-04-26 14:36:00,Memory Usage %,37.05237325032552
HOST-115AF0E56D335A15,2025-04-26 14:36:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:36:00,writeOps Usage %,5.786172072092692
HOST-115AF0E56D335A15,2025-04-26 14:37:00,CPU Usage %,1.944549560546875
HOST-115AF0E56D335A15,2025-04-26 14:37:00,Disk Usage %,40.03344048394097
HOST-115AF0E56D335A15,2025-04-26 14:37:00,Memory Usage %,37.01349894205729
HOST-115AF0E56D335A15,2025-04-26 14:37:00,readOps Usage %,0.22149446441067588
HOST-115AF0E56D335A15,2025-04-26 14:37:00,writeOps Usage %,7.342501746283638
HOST-115AF0E56D335A15,2025-04-26 14:38:00,CPU Usage %,3.66925048828125
HOST-115AF0E56D335A15,2025-04-26 14:38:00,Disk Usage %,40.03128136528863
HOST-115AF0E56D335A15,2025-04-26 14:38:00,Memory Usage %,37.10564676920573
HOST-115AF0E56D335A15,2025-04-26 14:38:00,readOps Usage %,0.08329168955485027
HOST-115AF0E56D335A15,2025-04-26 14:38:00,writeOps Usage %,9.077739848030937
HOST-115AF0E56D335A15,2025-04-26 14:39:00,CPU Usage %,1.6074625651041667
HOST-115AF0E56D335A15,2025-04-26 14:39:00,Disk Usage %,40.032257080078125
HOST-115AF0E56D335A15,2025-04-26 14:39:00,Memory Usage %,37.10564676920573
HOST-115AF0E56D335A15,2025-04-26 14:39:00,readOps Usage %,0.025765227774779003
HOST-115AF0E56D335A15,2025-04-26 14:39:00,writeOps Usage %,8.877337137858072
HOST-115AF0E56D335A15,2025-04-26 14:40:00,CPU Usage %,1.0855712890625
HOST-115AF0E56D335A15,2025-04-26 14:40:00,Disk Usage %,40.03265550401476
HOST-115AF0E56D335A15,2025-04-26 14:40:00,Memory Usage %,37.08849589029948
HOST-115AF0E56D335A15,2025-04-26 14:40:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:40:00,writeOps Usage %,5.116165849897596
HOST-115AF0E56D335A15,2025-04-26 14:41:00,CPU Usage %,1.1046040852864583
HOST-115AF0E56D335A15,2025-04-26 14:41:00,Disk Usage %,40.03437720404731
HOST-115AF0E56D335A15,2025-04-26 14:41:00,Memory Usage %,37.06639099121094
HOST-115AF0E56D335A15,2025-04-26 14:41:00,readOps Usage %,0.008339170987407366
HOST-115AF0E56D335A15,2025-04-26 14:41:00,writeOps Usage %,7.488236559761895
HOST-115AF0E56D335A15,2025-04-26 14:42:00,CPU Usage %,1.9247233072916667
HOST-115AF0E56D335A15,2025-04-26 14:42:00,Disk Usage %,40.03394317626953
HOST-115AF0E56D335A15,2025-04-26 14:42:00,Memory Usage %,37.10242207845052
HOST-115AF0E56D335A15,2025-04-26 14:42:00,readOps Usage %,0.30813948313395184
HOST-115AF0E56D335A15,2025-04-26 14:42:00,writeOps Usage %,5.67505497402615
HOST-115AF0E56D335A15,2025-04-26 14:43:00,CPU Usage %,0.7663167317708334
HOST-115AF0E56D335A15,2025-04-26 14:43:00,Disk Usage %,40.031591627332894
HOST-115AF0E56D335A15,2025-04-26 14:43:00,Memory Usage %,37.1204579671224
HOST-115AF0E56D335A15,2025-04-26 14:43:00,readOps Usage %,0.13316230972607931
HOST-115AF0E56D335A15,2025-04-26 14:43:00,writeOps Usage %,7.15036153793335
HOST-115AF0E56D335A15,2025-04-26 14:44:00,CPU Usage %,1.0486857096354167
HOST-115AF0E56D335A15,2025-04-26 14:44:00,Disk Usage %,40.032508850097656
HOST-115AF0E56D335A15,2025-04-26 14:44:00,Memory Usage %,37.11864725748698
HOST-115AF0E56D335A15,2025-04-26 14:44:00,readOps Usage %,0.1082142988840739
HOST-115AF0E56D335A15,2025-04-26 14:44:00,writeOps Usage %,7.761081695556641
HOST-115AF0E56D335A15,2025-04-26 14:45:00,CPU Usage %,1.8316446940104167
HOST-115AF0E56D335A15,2025-04-26 14:45:00,Disk Usage %,40.032859802246094
HOST-115AF0E56D335A15,2025-04-26 14:45:00,Memory Usage %,37.17168172200521
HOST-115AF0E56D335A15,2025-04-26 14:45:00,readOps Usage %,0.04163087159395218
HOST-115AF0E56D335A15,2025-04-26 14:45:00,writeOps Usage %,5.562371995713975
HOST-115AF0E56D335A15,2025-04-26 14:46:00,CPU Usage %,3.4713643391927085
HOST-115AF0E56D335A15,2025-04-26 14:46:00,Disk Usage %,40.034692552354606
HOST-115AF0E56D335A15,2025-04-26 14:46:00,Memory Usage %,37.15386962890625
HOST-115AF0E56D335A15,2025-04-26 14:46:00,readOps Usage %,0.038883387628528804
HOST-115AF0E56D335A15,2025-04-26 14:46:00,writeOps Usage %,14.248227990335886
HOST-115AF0E56D335A15,2025-04-26 14:47:00,CPU Usage %,2.21722412109375
HOST-115AF0E56D335A15,2025-04-26 14:47:00,Disk Usage %,40.03417714436849
HOST-115AF0E56D335A15,2025-04-26 14:47:00,Memory Usage %,37.16278584798177
HOST-115AF0E56D335A15,2025-04-26 14:47:00,readOps Usage %,0.30818841854731244
HOST-115AF0E56D335A15,2025-04-26 14:47:00,writeOps Usage %,45.21480014589097
HOST-115AF0E56D335A15,2025-04-26 14:48:00,CPU Usage %,3.951629638671875
HOST-115AF0E56D335A15,2025-04-26 14:48:00,Disk Usage %,40.0292960272895
HOST-115AF0E56D335A15,2025-04-26 14:48:00,Memory Usage %,37.17052205403646
HOST-115AF0E56D335A15,2025-04-26 14:48:00,readOps Usage %,3.3579359029730163
HOST-115AF0E56D335A15,2025-04-26 14:48:00,writeOps Usage %,89.45917953385248
HOST-115AF0E56D335A15,2025-04-26 14:49:00,CPU Usage %,0.6255289713541666
HOST-115AF0E56D335A15,2025-04-26 14:49:00,Disk Usage %,40.032217237684456
HOST-115AF0E56D335A15,2025-04-26 14:49:00,Memory Usage %,37.15910847981771
HOST-115AF0E56D335A15,2025-04-26 14:49:00,readOps Usage %,0.08323345084985097
HOST-115AF0E56D335A15,2025-04-26 14:49:00,writeOps Usage %,4.54574351840549
HOST-115AF0E56D335A15,2025-04-26 14:50:00,CPU Usage %,1.7018229166666667
HOST-115AF0E56D335A15,2025-04-26 14:50:00,Disk Usage %,40.032641092936196
HOST-115AF0E56D335A15,2025-04-26 14:50:00,Memory Usage %,37.230316162109375
HOST-115AF0E56D335A15,2025-04-26 14:50:00,readOps Usage %,0.3103373448053996
HOST-115AF0E56D335A15,2025-04-26 14:50:00,writeOps Usage %,5.891448020935059
HOST-115AF0E56D335A15,2025-04-26 14:51:00,CPU Usage %,1.2911376953125
HOST-115AF0E56D335A15,2025-04-26 14:51:00,Disk Usage %,40.0322265625
HOST-115AF0E56D335A15,2025-04-26 14:51:00,Memory Usage %,37.2722422281901
HOST-115AF0E56D335A15,2025-04-26 14:51:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:51:00,writeOps Usage %,6.397942437065972
HOST-115AF0E56D335A15,2025-04-26 14:52:00,CPU Usage %,2.4112345377604165
HOST-115AF0E56D335A15,2025-04-26 14:52:00,Disk Usage %,40.02099948459201
HOST-115AF0E56D335A15,2025-04-26 14:52:00,Memory Usage %,37.3017323811849
HOST-115AF0E56D335A15,2025-04-26 14:52:00,readOps Usage %,3.1420275438576937
HOST-115AF0E56D335A15,2025-04-26 14:52:00,writeOps Usage %,13.36392663584815
HOST-115AF0E56D335A15,2025-04-26 14:53:00,CPU Usage %,1.7092488606770833
HOST-115AF0E56D335A15,2025-04-26 14:53:00,Disk Usage %,40.0182630750868
HOST-115AF0E56D335A15,2025-04-26 14:53:00,Memory Usage %,37.333048502604164
HOST-115AF0E56D335A15,2025-04-26 14:53:00,readOps Usage %,0.07481296857198079
HOST-115AF0E56D335A15,2025-04-26 14:53:00,writeOps Usage %,21.92647796207004
HOST-115AF0E56D335A15,2025-04-26 14:54:00,CPU Usage %,1.14117431640625
HOST-115AF0E56D335A15,2025-04-26 14:54:00,Disk Usage %,40.01923116048177
HOST-115AF0E56D335A15,2025-04-26 14:54:00,Memory Usage %,37.302734375
HOST-115AF0E56D335A15,2025-04-26 14:54:00,readOps Usage %,0.2163782219092051
HOST-115AF0E56D335A15,2025-04-26 14:54:00,writeOps Usage %,6.054382536146377
HOST-115AF0E56D335A15,2025-04-26 14:55:00,CPU Usage %,1.6542256673177083
HOST-115AF0E56D335A15,2025-04-26 14:55:00,Disk Usage %,40.01997375488281
HOST-115AF0E56D335A15,2025-04-26 14:55:00,Memory Usage %,37.24011739095052
HOST-115AF0E56D335A15,2025-04-26 14:55:00,readOps Usage %,0.049967801405323885
HOST-115AF0E56D335A15,2025-04-26 14:55:00,writeOps Usage %,6.624047491285535
HOST-115AF0E56D335A15,2025-04-26 14:56:00,CPU Usage %,2.949462890625
HOST-115AF0E56D335A15,2025-04-26 14:56:00,Disk Usage %,40.02179124620226
HOST-115AF0E56D335A15,2025-04-26 14:56:00,Memory Usage %,37.25581359863281
HOST-115AF0E56D335A15,2025-04-26 14:56:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:56:00,writeOps Usage %,5.642704248428345
HOST-115AF0E56D335A15,2025-04-26 14:57:00,CPU Usage %,1.39697265625
HOST-115AF0E56D335A15,2025-04-26 14:57:00,Disk Usage %,40.02181159125434
HOST-115AF0E56D335A15,2025-04-26 14:57:00,Memory Usage %,37.33252461751302
HOST-115AF0E56D335A15,2025-04-26 14:57:00,readOps Usage %,0.31735249360402423
HOST-115AF0E56D335A15,2025-04-26 14:57:00,writeOps Usage %,8.205732345581055
HOST-115AF0E56D335A15,2025-04-26 14:58:00,CPU Usage %,1.4721883138020833
HOST-115AF0E56D335A15,2025-04-26 14:58:00,Disk Usage %,40.0194346110026
HOST-115AF0E56D335A15,2025-04-26 14:58:00,Memory Usage %,37.304484049479164
HOST-115AF0E56D335A15,2025-04-26 14:58:00,readOps Usage %,0.13323845465977988
HOST-115AF0E56D335A15,2025-04-26 14:58:00,writeOps Usage %,6.741177876790364
HOST-115AF0E56D335A15,2025-04-26 14:59:00,CPU Usage %,1.0228169759114583
HOST-115AF0E56D335A15,2025-04-26 14:59:00,Disk Usage %,40.02054002549914
HOST-115AF0E56D335A15,2025-04-26 14:59:00,Memory Usage %,37.279510498046875
HOST-115AF0E56D335A15,2025-04-26 14:59:00,readOps Usage %,0.0
HOST-115AF0E56D335A15,2025-04-26 14:59:00,writeOps Usage %,6.951531993018256
HOST-115AF0E56D335A15,2025-04-26 15:00:00,CPU Usage %,1.579803466796875
HOST-115AF0E56D335A15,2025-04-26 15:00:00,Disk Usage %,40.02164204915365
HOST-115AF0E56D335A15,2025-04-26 15:00:00,Memory Usage %,37.251993815104164
HOST-115AF0E56D335A15,2025-04-26 15:00:00,readOps Usage %,0.025025025010108948
HOST-115AF0E56D335A15,2025-04-26 15:00:00,writeOps Usage %,19.615378538767498
